n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres
11143388-lethal,"
      Lethal
",Sandra Brown,"
  4.05
","

  27,183
  ratings
","

    2,173
    reviews
","When her four year old daughter informs her a sick man is in their yard, Honor Gillette rushes out to help him. But that ""sick"" man turns out to be Lee Coburn, the man accused of murdering seven people the night before. Dangerous, desperate, and armed, he promises Honor that she and her daughter won't be hurt as long as she does everything he asks. She has no choice but to accept him at his word.But Honor soon discovers that even those close to her can't be trusted. Coburn claims that her beloved late husband possessed something extremely valuable that places Honor and her daughter in grave danger. Coburn is there to retrieve it -- at any cost. From FBI offices in Washington, D.C., to a rundown shrimp boat in coastal Louisiana, Coburn and Honor run for their lives from the very people sworn to protect them, and unravel a web of corruption and depravity that threatens not only them, but the fabric of our society.",B004QZ9QLO,B004QZ9QLO,Kindle Edition,,455 pages,"
            Published
        
        

            
              (first published 2011)
            
","['Mystery', 'Romance', 'Romantic Suspense', 'Romance', 'Suspense', 'Thriller', 'Fiction']"
116254,"
      Mind of My Mind
",Octavia E. Butler,"
  4.10
","

  6,417
  ratings
","

    435
    reviews
",,0446361887,9780446361880),Mass Market Paperback,,224 pages,"
            Published
        August 1st 1994
         by Grand Central Publishing

            
              (first published 1977)
            
","['Science Fiction', 'Fiction', 'Fantasy']"
12741047-madame-roland,"
      Madame Roland
",John S.C. Abbott,"
  3.42
","

  24
  ratings
","

    2
    reviews
",,English,English,Paperback,,212 pages,"
            Published
        
         by A Beka Book

            
              (first published 1850)
            
","['Historical', 'Biography', 'History']"
6570016-a-gift-of-grace,"
      A Gift of Grace
",Amy Clipston,"
  4.16
","

  3,657
  ratings
","

    256
    reviews
","Take a trip to Bird-in-Hand, Pennsylvania, where you’ll meet the women of the Kauffman Amish Bakery in Lancaster County. As each woman’s story unfolds, you will share in her heartaches, trials, joys, dreams … and secrets. You’ll discover how the simplicity of the Amish lifestyle can clash with the “English” way of life—and the decisions and consequences that follow. Most importantly, you will be encouraged by the hope and faith of these women, and the importance they place on their families. Rebecca Kauffman’s tranquil Old Order Amish life is transformed when she suddenly has custody of her two teenage nieces after her ""English"" sister and brother-in-law are killed in an automobile accident. Instant motherhood, after years of unsuccessful attempts to conceive a child of her own, is both a joy and a heartache. Rebecca struggles to give the teenage girls the guidance they need as well as fulfill her duties to Daniel as an Amish wife. Rebellious Jessica is resistant to Amish ways and constantly in trouble with the community. Younger sister Lindsay is caught in the middle, and the strain between Rebecca and Daniel mounts as Jessica’s rebellion escalates. Instead of the beautiful family life she dreamed of creating for her nieces, Rebecca feels as if her world is being torn apart by two different cultures, leaving her to question her place in the Amish community, her marriage, and her faith in God.",B0023ZLOUA,B0023ZLOUA,Kindle Edition,,337 pages,"
            Published
        
        

            
              (first published March 20th 2009)
            
","['Amish', 'Christian Fiction', 'Fiction', 'Christian Fiction', 'Amish Fiction', 'Romance', 'Christian']"
8255649-so-over-you,"
      So Over You
",Gwen Hayes,"
  3.84
","

  7,813
  ratings
","

    304
    reviews
","There is an alternate cover edition for this ASIN here.Layney Logan, girl reporter. That's all she's ever wanted to be. This year, her senior year, not only does she have to share the coveted Senior Editor position with her arch nemesis, Jimmy Foster, she also has to figure out how to keep the school paper alive. With the local paper closing and the school cutting Journalism from the budget, it's a long shot. Working side-by-side with Foster, the guy she likes to call Lucifer, makes it even worse.The only thing Layney dislikes more than swimming in the high school dating pool is Jimmy Foster thinking he got the best of her, so she takeshis ridiculous newspaper assignment--to go on twelve blind dates--to prove his powers of darkness won't work on her. The trouble is, the more she learns about herself on her journey of bad blind dates, the more she wonders if maybe Foster has known her better than she knows herself all this time. And maybe she should have trusted him with the secret she’s kept for four years—the secret that broke them up to begin with.",B003JBI0QS,B003JBI0QS,Kindle Edition,,226 pages,"
            Published
        April 25th 2010
        

      ","['Young Adult', 'Romance', 'Contemporary', 'Womens Fiction', 'Chick Lit']"
1520896,"
      Les Fourberies de Scapin
",Molière,"
  3.68
","

  4,548
  ratings
","

    81
    reviews
","Les Fourberies de Scapin est une comédie en trois actes en prose.En l'absence de son père, Octave a épousé en secret Hyacinthe, la femme qu'il aime. Mais dès son retour son père a décidé de le marier avec une inconnue. Quant à Léandre c'est Zerbinette qu'il aime, mais son père a également décidé autrement. Alors, que peuvent bien faire ces deux jeunes gens sans argent contre la puissance et l'autorité de leurs pères? Faire appel à Scapin, bien sûr, le valet bondissant et malicieux, joueur et beau parleur: rien de tel que l'un de ses nombreux tours pour retourner la situation !Etant le personnage clé dans la commedia dell'arte qu'il est, il n'est pas surprenant que Molière a choisi de donner à Scapin un rôle de premier plan dans l'une de ses meilleures farces. Rien d'étonnant non plus à ce que cette pièce ait été l'une des plus jouées et des plus applaudies du répertoire de Molière : son humour universel continue de divertir même les pince-sans-rire.",203871665X,9782038716658),Mass Market Paperback,Classiques Larousse,191 pages,"
            Published
        May 1st 2007
         by Larousse

            
              (first published May 24th 1671)
            
","['Classics', 'Plays', 'Theatre', 'Plays', 'Cultural', 'France', 'European Literature', 'French Literature']"
428077,"
      L'Avare
",Molière,"
  3.68
","

  12,517
  ratings
","

    413
    reviews
","Harpagon est un vieillard odieux et avare. Avare jusqu'au ridicule, puisqu'il fait comparaître en justice le chat d'un de ses voisins pour lui avoir mangé le reste d'un gigot ! Avare jusqu'au sordide aussi. Ne cherche-t-il pas à prêter à un taux usuraire l'argent qu'il refuse à son fils ? N'est-il pas prêt à vendre sa fille à qui offre de la prendre sans dot ? Quant à sa prétendue attirance pour Mariane, elle ne résiste pas à sa fascination pour l'or. Peut-être la plus célèbre des comédies de Molière, L'Avare s'inspire largement de l'Aulularia, une pièce de théâtre écrite au IIIe siècle avant J-C par le poète latin Plaute.",2091878235,9782091878232),Paperback,,79 pages,"
            Published
        December 1st 2003
         by Cle Intl

            
              (first published September 9th 1668)
            
","['Classics', 'Plays', 'Cultural', 'France', 'Plays', 'Theatre', 'Drama', 'Academic', 'School', 'European Literature', 'French Literature']"
1616126,"
      In The Year Of Long Division: Stories
",Dawn Raffel,"
  4.07
","

  61
  ratings
","

    10
    reviews
","Dawn Raffel's debut delivers us to the wild spaces of a youth in the Midwest and to the blank terrors of the heart. There is a cold wind blowing through these stories, whose sentences come to us as a rebuke to anything felt. In her flight from sentiment, Raffel masterfully reifies the new will to absence that marks the moral and emotional bearing of her generation. The result is not just an acknowledgment of all our long divisions - the divide between impulse and the means to apprehend it, between desire and entrapment - but of the final sweet concession that we must each of us make to the futility of even the smallest mending. In the Year of Long Division gives us the triumph of craft over the obstinance of expression and the installation of a writer certain to be cited in the continuing reinvention of the American short story.",0679415815,9780679415817),Hardcover,,117 pages,"
            Published
        January 31st 1995
         by Knopf

      ","['Short Stories', 'Fiction']"
785972,"
      The Trinity
",Augustine of Hippo,"
  4.33
","

  815
  ratings
","

    47
    reviews
",,0911782966,9780911782967),Paperback,,472 pages,"
            Published
        February 1st 2003
         by New City Press

            
              (first published 416)
            
","['Religion', 'Theology', 'Philosophy', 'Religion', 'Religion', 'Christianity', 'Christian', 'Classics', 'Nonfiction']"
684506,"
      El pergamino de la seducción
",Gioconda Belli,"
  3.72
","

  1,422
  ratings
","

    169
    reviews
","Un novela extraordinaria de amor y locura, en la que un historiador y una joven estudiante investigan la enigmática vida de Juana la Loca.La Reina Juana de Castilla, hija y madre de reyes, es el personaje más carismático y fascinante de un período crucial de la historia de España. Hermosa, inteligente, segura y poderosa, se rebeló contra la represión y los abusos, y luchó sin descanso por ser fiel a sí misma. En 1509, con veintinueve años, fue declarada loca y encerrada en Tordesillas, donde permaneció hasta su muerte en 1555.Cuatro siglos más tarde, a través de Lucía—una joven de asombroso parecido con la Reina Juana de Castilla—un historiador busca resolver el enigma de quien fue más conocida como Juana la Loca. ¿Enloqueció de amor, como cuenta la historia oficial, o fue víctima de traiciones y luchas por el poder? Seducida por la pasión de la palabra, Lucía se adentra en un pasado que alterará su presente para siempre. En esta novela, histórica y contemporánea, Juana de Castilla regresa para contar su propia versión de los hechos.",0060833394,9780060833398),Paperback,,336 pages,"
            Published
        August 29th 2006
         by Rayo

            
              (first published 2005)
            
","['Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'Spain', 'Historical', 'European Literature', 'Spanish Literature', 'Romance', 'Contemporary', 'Cultural', 'Latin American', 'Literature', 'Literature', '16th Century']"
