n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres
1128364,"
      Shooting the Moon
",Frances O'Roark Dowell,"
  3.75
","

  3,539
  ratings
","

    531
    reviews
","JAMIE THINKS HER FATHER CAN DO ANYTHING....UNTIL THE ONE TIME HE CAN DO NOTHING.When twelve-year-old Jamie Dexter's brother joins the Army and is sent to Vietnam, Jamie is plum thrilled. She can't wait to get letters from the front lines describing the excitement of real-life combat: the sound of helicopters, the smell of gunpowder, the exhilaration of being right in the thick of it. After all, they've both dreamed of following in the footsteps of their father, the Colonel.But TJ's first letter isn't a letter at all. It's a roll of undeveloped film, the first of many. What Jamie sees when she develops TJ's photographs reveals a whole new side of the war. Slowly the shine begins to fade off of Army life - and the Colonel. How can someone she's worshiped her entire life be just as helpless to save her brother as she is?From the author of the Edgar Award-winning Dovey Coe comes a novel,both timely and timeless, about the sacrifices we make for what we believe and the people we love.",1416926909,9781416926900),Hardcover,,176 pages,"
            Published
        January 29th 2008
         by Atheneum Books for Young Readers

      ","['Realistic Fiction', 'Childrens', 'Middle Grade', 'War', 'Childrens', 'Juvenile', 'Historical', 'Historical Fiction', 'Childrens', 'War', 'Military Fiction', 'Young Adult', 'Young Adult', 'Teen', 'Family']"
5451,"
      Sisterhood of the Traveling Pants / Second Summer of the Sisterhood / Girls in Pants
",Ann Brashares,"
  4.02
","

  2,014
  ratings
","

    97
    reviews
",,0385734247,9780385734240),Paperback,,1040 pages,"
            Published
        September 12th 2006
         by Ember

      ","['Young Adult', 'Fiction', 'Womens Fiction', 'Chick Lit', 'Romance', 'Realistic Fiction', 'Contemporary', 'Young Adult', 'Teen', 'Childrens', 'Middle Grade', 'Childrens', 'Novels']"
1755494,"
      Diamond Playgirls
",Daaimah S. Poole,"
  4.10
","

  420
  ratings
","

    20
    reviews
","Four beautiful, professional women, living on separate floors of a Harlem brownstone are about to discover they have a lot more in common than just their address... Dior's name is no accident-she's got a taste for the finer things in life, and New York City is just the place to find them. So far she's got the job and the apartment. Now she needs the man-and she hopes she's found him on the Internet. Dior is prepared to find out on Valentine's Day... Party promoter Tamara has been recruited from Atlanta to open a hot new club. All the women in her family are known for their great looks, great cooking-and the fact that they can't stay married. Tamara is hoping to break that tradition. But is dating three different men the best strategy? With beauty, brains, and a hefty bank account, Chloe is a BAP on a mission: she wants to run a top magazine. But just as she's up for a big promotion her boyfriend gives her an ultimatum. Will Chloe choose to follow her ambition-or her heart? Casting director Mona-Lisa works hard-and plays even harder. She's avoided relationships her whole life. When a tragedy opens her eyes to the possibility of true love, she's compelled to share a special day with a man from her past. But she's overlooked some crucial details... One by one, each woman crosses paths at a local club on Valentine's Day-and the secrets about to be revealed will forever change their lives....",0758223560,9780758223562),Paperback,,298 pages,"
            Published
        January 1st 2008
         by Dafina Books

      ","['Cultural', 'African American', 'Anthologies']"
42144,"
      After Silence
",Jonathan Carroll,"
  3.80
","

  779
  ratings
","

    47
    reviews
","In his late thirties, Max Fischer is a successful cartoonist living in Los Angeles. Scarred by recent love affairs, he is cautious yet intrigued when he meets Lily Aaron and her nine-year-old son Lincoln. Lily, the manager of an offbeat restaurant, devotes her life to raising her son alone. As Max spends time with the Aarons, he falls irresistibly in love with them. The perfect mate, the perfect child - the perfect situation, since they seem to love him, too, with equal intensity. But as soon as Max moves in with the Aarons, he starts to uncover disturbing secrets about Lily. He can find no trace of her ex-husband. Worse, he discovers she has committed a crime so heinous that she has been running from the truth for years. It has been said that the heart does not know from logic. Should Max right Lily's wrong - sacrificing his adoptive family? Or should he look away from the truth? Either choice is devastating.",0385473516,9780385473514),Paperback,,240 pages,"
            Published
        March 1st 1994
         by Main Street Books


              (first published 1992)

","['Fiction', 'Fantasy', 'Horror', 'Thriller', 'Literature']"
359759,"
      Into the Deep
",Colleen Coble,"
  4.25
","

  2,474
  ratings
","

    105
    reviews
","A canine search-and-rescue team find the missing link between disparate crimes that have authorities perplexed.A local scientist misses his son's birthday party and turns up dead in Lake Superior. A radical environmental group blames a mysterious lab for dead fish found in a remote stream. Then an Alzheimer's patient goes missing and his home is ransacked.Bree Nichols and her beloved search-and-rescue dog, Samson, pitch in to help investigate the events disrupting their small community. But new discoveries soon throw her shaky love life into tilt, dredge up her painful past, and threaten her family. Bree must dive deep for the faith to keep going, the strength to defend those she cares about, and the courage to keep her fearful heart open to love.",0849944317,9780849944314),Paperback,,304 pages,"
            Published
        September 20th 2004
         by Thomas Nelson


              (first published September 1st 2004)

","['Christian Fiction', 'Mystery', 'Fiction', 'Christian', 'Romance', 'Suspense', 'Contemporary']"
1114381,"
      Eyeshield 21, Vol. 6: Devil Bats Take Flight
",Riichiro Inagaki,"
  4.28
","

  543
  ratings
","

    14
    reviews
","The Devil Bats are going to feel like dancing for joy if they can beat Banba and his hulking team, the Taiyo Sphinx. Sena and crew have held their own in the first half, but they're going to have to come up with something really special to defeat this bunch of bruisers. And don't forget, the winner of this game gets to play against a championship team from the United States!",1421502747,9781421502748),Paperback,,208 pages,"
            Published
        February 14th 2006
         by VIZ Media LLC


              (first published December 19th 2003)

","['Sequential Art', 'Manga', 'Sports and Games', 'Sports', 'Manga', 'Shonen']"
7548073,"
      แม่เบี้ย
",วาณิช   จรุงกิจอนันต์,"
  4.00
","

  3
  ratings
","

    1
    review
",,Thai,Thai,Paperback,4th Printing,470 pages,"
            Published
        2008
         by แพรวสำนักพิมพ์

      ",[]
69826,"
      Hermann Hesse, Der Steppenwolf: Interpretation
",Helga Esselborn-Krumbiegel,"
  4.40
","

  10
  ratings
","

    2
    reviews
",,3486886223,9783486886221),Paperback,,132 pages,"
            Published
        May 26th 1988
         by Oldenbourg

      ",[]
5987863,"
      المستحيل
",مصطفى محمود,"
  3.44
","

  1,642
  ratings
","

    227
    reviews
",تدور الرواية حول اناس عاشوا حياة لم يختاروها حياة فرضت عليهم من قبل المحيطين بهم يحكي قصة مهندس شاب يكتشف فجأة زيف حياته وواقعه فكل شيء قد فرض عليه دون أن تكون له يد في اختياره بدءا من زوجته ربة المنزل التي لا هم لها سوى البيت والأولاد إلى لوحة الموناليزا التي تغطي جدار منزله والتي أقنعه والده بمدى جمالها وكيف أن اليدين تبتسمان وكان ظنه أن هذا رأي والده ولكنه يفاجأ بأن هذا الرأي منشور في إحدى المجلات وليس رأي والده الشخصي.يتعرف على جارة له هي الأخرى تعيش مأساة من نوع آخر حيث تضطر للزواج من زوج شقيقتها المتوفاة تحت ضغط أسرتها لتلاحقها ذكريات شقيقتها في كل جدران المنزل ومما يزيد ألمها رغبة زوجها في جعلها صورة من شقيقتهالتحميل الكتاب كنسخة إلكترونيةالرابط موجود في خانةOfficial url,Arabic,Arabic,Paperback,,185 pages,"
            Published

         by دار المعارف


              (first published 1960)

",['Novels']
86888,"
      The Virgin in the Garden
",A.S. Byatt,"
  3.71
","

  2,823
  ratings
","

    223
    reviews
",,0679738290,9780679738299),Paperback,,428 pages,"
            Published
        January 15th 1992
         by Vintage


              (first published 1978)

","['Fiction', 'Historical', 'Historical Fiction', 'Literary Fiction', 'European Literature', 'British Literature']"
